-1.12250549	0.009316132	-1.52679352	-0.948317627	-0.164770147	-0.052039222	1.359305633	-0.837663315	-0.047832705
0.328600066	-0.745125995	-0.848887019	0.684906809	0.145562276	0.134815526	-0.490601768	0.221482323	0.38120977
0.544210947	0.823572688	0.551943596	-0.684202439	-0.515249302	-0.240145984	-0.818884475	-0.620122514	-1.132139806
1.728234707	-0.14210871	0.953760875	0.931270003	-1.027523576	-0.897911357	-0.973227128	-1.129767025	-0.330350373
0.865081328	0.363277424	-0.566988606	0.975730821	1.220018038	0.249520874	1.22931065	-0.034629105	0.407035879
0.844109351	0.438722	0.059751682	-0.68280771	0.633651824	0.307132672	0.107321068	-0.818780257	-0.154812276
-1.485083285	-0.924298542	-0.862655117	2.210933852	0.109827438	0.770633002	-1.650096244	-0.508931649	0.137494856
-1.677547776	0.791782547	-0.039874663	0.371741761	0.244637618	0.952222053	0.298562269	0.495823826	0.824374951
0.577672654	0.064677995	-0.782903054	-0.93332778	-0.508166479	-1.767848854	-0.441503651	0.757203694	-0.463216359
0.858607321	-0.563132937	0.210392665	-0.657559746	-0.061496962	-0.50505426	1.218110583	-0.290461574	-0.838908876
-1.078959217	-1.013552337	-1.026327189	2.043635442	1.395544704	0.698065374	0.682495567	0.562079872	0.180499218
-0.278615572	0.261744947	1.523298197	-0.472620289	0.984385483	0.574741254	0.062261821	-0.759853426	0.521360733
-0.656523944	0.707780142	1.94626713	-0.296780283	-1.172879102	0.8717041	-0.554459294	0.509768768	-1.248725465
-0.247553328	-0.27926789	-0.598962424	-0.363367112	1.846115161	0.575473709	0.758328272	0.73575133	2.195034174
0.483467316	-1.205060364	-0.600143275	-0.507290035	-0.454821649	-1.838345576	0.462618387	1.596196272	-0.302035462
0.337255761	0.042898772	0.726520012	-0.597677474	-1.763716501	-2.672178726	-0.610521379	-0.864999684	-0.419925174
-0.840269666	0.086267078	-0.644391919	-0.432913185	-1.622573688	-0.830949029	-1.217145139	-1.14404472	-1.399496029
-1.32492964	-1.413649933	-2.313655114	-0.283779497	0.519233329	-0.362157729	0.304547479	-0.440896286	0.287433855
-2.020544341	-0.54468102	-0.244677407	-0.831490493	0.333545735	1.445511278	-0.111651519	-0.41334814	0.885180698
0.591309997	0.572684087	1.399838144	0.331452396	0.859914929	-0.474633907	-0.861425127	-0.431164565	-0.628674537
-0.391097435	-0.225259323	-1.128939374	0.415271151	0.388647847	0.598084444	-0.47361071	0.559940845	-1.615727079
0.812758412	0.389730763	0.551277681	0.195413554	1.238385423	0.695891979	-0.568684281	0.233718888	0.535814168
1.443948189	-0.487186521	-0.052004449	0.383065826	0.594798009	1.126051932	-0.41922162	-1.975029467	0.778411225
-0.674619664	0.347718825	-0.928109801	1.54796009	-0.0789238	1.215973789	-0.850195135	-0.67482082	0.118273543
-0.350087516	-0.541362655	0.486572352	1.847287086	-0.628112226	-0.50943791	-0.583548599	-1.076420028	-0.140432593
1.519184579	1.370828417	-0.050419315	1.515135045	0.706227825	0.104583082	1.692550236	1.908149058	1.940833266
0.184924618	-1.325590058	-0.638230425	0.166472006	-1.3822191	-0.529814412	-1.113051789	-0.310163602	-1.557316819
0.820370091	0.348327234	0.843136	-0.077642523	0.86156744	-0.410605698	0.931008375	1.188685659	0.642860027
0.591498799	1.424549424	0.5177065	-0.192987449	1.230551171	0.366631025	1.078878625	-0.004287445	-0.128177528
1.355430169	1.755123515	1.019257823	1.938306392	1.352253127	2.100454818	0.498057279	-0.68998221	1.791984873
1.161042749	0.146766707	-0.660764736	-0.073671007	-0.166243861	1.299477818	0.004724753	-1.524034908	-0.13392898
-1.544528454	-1.656912732	-0.854882215	0.67565375	0.563656963	1.314487414	-0.833171245	-0.861026919	-0.115814381
-0.013452864	0.066590936	-0.023782535	0.983158836	0.455256636	0.991316882	0.165673417	0.577145113	0.895409836
0.653665273	1.433859336	0.768206646	-0.158451929	-0.828787684	-0.974734235	0.674551112	-1.525064263	1.922375806
1.630538809	3.087323247	1.302384502	-1.263228653	0.448589333	-0.48779408	-0.807837105	-1.775911291	-0.847710959
0.750703636	-1.302183744	-1.049466134	0.392668389	-0.518519581	-0.195798179	-0.802305649	-1.911089115	0.502103685
0.983526642	0.43435863	0.858793242	0.916893706	0.024321697	-1.049528349	0.849942528	-0.638491943	0.094898425
-0.505283433	0.195941601	-0.79285847	-1.009895353	0.023751757	-0.826110834	-0.441015194	0.450760094	-0.722932059
-0.325184529	-0.607199772	-0.012373724	-0.065242939	-0.278804547	0.058096832	-0.989058007	-0.488262973	-0.387168282
