ID,SupervisorSatisfaction(Y1),CareerFutureSatisfaction(Y2),FinancialSatisfaction(Y3),WorkloadSatisfaction(Y4),CompanyIdentification(Y5),WorkTypeSatisfaction(Y6),GeneralSatisfaction(Y7),FeedbackQuality(X1),TaskSignificance(X2),TaskVariety(X3),TaskIdentity(X4),Autonomy(X5)
1,-.152859073117551,-2.04025127868882,-2.08345570578662,-.552834835440736,-1.75992679176564,-2.02725294442116,-2.30363897808534,-.346928512581322,-.749517774173859,-1.32999530025916,-2.70605240833194,-1.81530281366157
2,-1.24860277865941,-1.08270252681539,-1.29518702766049,-.632741635281059,.0725433765597411,-.380148591841883,1.18962893351064,-.737029904116908,-1.03826514945574,.626356001464929,.199604195059494,.672842350963584
3,.835633257440225,1.43913820035382,.392042027071052,.487866325432376,.489793545730856,-1.99245839096848,1.59055646428665,-.381606706904564,-1.55685530019601,.604363134838848,-1.30819867450804,-.99356642560424
4,.026396216339268,.440849663124259,-.590682917590496,.986185376818445,-.0887774039523812,1.47670614044176,.793029851310256,.432109342059682,.186637108420718,.833222099105073,1.3349275465172,.138172813093727
5,.482550917508391,.651752615710197,.871996443229519,-1.42414485324189,-.767735014163558,-.404266242523338,-.772242535854988,-1.02894038464175,-.627306078250439,.229418785439724,.176797106992617,-.508090384671376
6,1.67326279701026,.525512566041067,-.291522005584128,.616360141262651,1.11220091812144,.832802001378266,1.07329313342925,-.490238977140435,.839718380992858,.686844858160677,.182281583052007,-1.13331478053692
7,-.67347429367739,-.660816249272203,-.21200146013095,-1.56343864114916,-.355219280476363,.292251366406294,.453154815620589,.212169534235459,-.968150973153557,-.444978488281071,-.557492160177304,-.702878598794426
8,-1.05987893026712,.954782299352395,-.260583223093275,.3371795374225,.105732833780937,.887466871146295,1.56379222156419,.551431857417779,-.21939303323434,.548154337575452,.933037134765484,1.73493968638148
9,1.25195579860276,1.69494606593188,-.458905168797886,-.354124915892102,.383229657473064,.0777798602588866,.00810278954449803,1.23734755773549,1.14614771283369,.4531766994981,.99060738578584,.48537758636757
10,-.786537799839691,-.530575619826732,-1.52682185542478,-1.8806889600267,-1.0043355370738,.940210548662366,.52570872218874,.0679424568930929,-.324094986097396,1.30639227840297,.591118852000896,.467260871668179
11,.545894611420774,.920313064039648,.321100660639417,.870994515613214,.623368730912393,1.49096541691389,2.20540072746362,1.41673775856355,.320306009930699,1.87054518002662,1.7277270685175,1.95258733604984
12,-.502786695486532,-.305709159977966,.109631325240086,-.345535262023557,-.280461771381952,-.150473024769042,.034448985711822,.847799660720646,-.408286117582129,-.391665997827321,-.453675982591738,-.290821905908946
13,-1.75081603725818,-1.04445341491344,.174561982217652,-.545097480265895,-1.01409219791617,-.755056397126421,-2.11792215958081,-.523968871894341,-.892950506916165,-.75846681463945,-.442082074036293,-1.41234392741128
14,-.209614246247784,.361747205043744,-.611076167891935,-.0395792972079911,-.223707482259137,-.49149644994324,-1.87273153541127,-1.92566563829876,-.661834870667986,-1.72917757050812,1.20950461984667,-.619337011524849
15,-1.35639514198875,-1.01458946867755,-1.13954218057846,1.27790480039174,.728217803017126,.0991021750831055,1.84468646724894,.312081097766593,1.03965810879576,.590015206023965,.0793221068722672,.659269604898106
16,1.00715094514797,.324712717060963,-.842871229393762,.0189935533279795,1.01317329978952,.496417520670817,.356941579916623,-.27486212182096,-.117776973720944,-.626264881988408,-.482421849165639,-.743250545856686
17,1.25957334248774,-.987569907490663,-1.21124898672414,-.63244670554534,-.479690508442577,.598001395938574,-.205952059952562,.0952008498818865,.681356252090583,-.750542678816202,.526128445967543,.939569713450574
18,-.489587375484764,-1.30245580517273,-.0814857634678668,-1.73998896394903,-.468857404612701,.523267478487539,-.115690383227602,-1.27010812830609,-.356524202507167,-1.23212463619787,-1.02345385677059,-.124841456430476
19,-1.14735284340056,-.720905426365082,-.495149906811522,.151526311863829,-.158902821863257,.965178402358725,.244072109639822,-.611255099719015,.364221226727771,-.545717971911949,.300125117752929,.103616681342755
20,-.716537538062234,-.169969783401147,-.806974387050272,-1.93214393296705,-.412380659494369,-1.92488155931613,-.633883890844386,-1.64071421848632,.393000405776964,.158802967091405,-1.62961087261456,-1.16368853570659
21,-1.35600347232076,-1.20004488377766,-.424856659030596,-.578102768744276,-1.29132756387386,-1.05471966854662,.168620594156454,1.14321249948175,-.459618570688223,.363000822934605,.951318021623362,.922129729555338
22,1.08833393934578,.258322993978928,.508153201556517,1.6426412548229,-.170680450428994,.0818686286651674,-.826325527432597,-.889067877473754,-.99454694679594,-1.20911123912045,-1.41611439059261,-1.90309514118819
23,-.9890737872533,-.931336134406709,-1.5612490154559,-.456330024625586,-1.7175185900526,-1.22390852465772,1.06223147025378,1.07598510890178,.689349967326375,.335712646681815,-.776938937136367,-.134064820594972
24,-.131105225000009,1.2182046938733,.954425940284155,.446141557276198,-.6548657367326,-1.02021595512036,-.650310080037596,-1.7961656060118,-1.48612717001932,-.398335840883899,1.1037896197486,-1.28621983890604
25,-.521146038713213,1.08381508133646,1.160183979593,1.08602648545362,1.08514199354069,1.09156052468405,1.11795703822732,.635826481006625,-.156613377244592,-.105941334316758,-.134064150028001,.495767182764351
26,-.99910905843957,-1.85956477883183,-1.31438433134369,.275992747454896,-.98322781553479,-.529015524552462,-.0632362594115077,.290513162779633,-.14127045383341,2.06946739868848,.407981828116598,1.02671204485328
27,1.45257715746751,.832280420687768,1.05359794765543,-.0591124646600155,1.8147285141677,.644570342681127,1.20757494760053,-.642003855763945,-.145194626996198,-1.4207757339798,.385889750661434,-.588475884047112
28,-2.01985114283164,-.845660282052077,-.909571045114917,-.971178002186937,-.828300439587968,-.398056185513818,-1.2486656723638,-1.16460143302914,-1.22540627080347,-1.48538315871209,-.208513390278283,-1.22707145767589
29,-1.8509238047391,-.810557214355615,-1.31457429786828,-.82298700868941,-.462323379819995,-2.01512464106223,-.767847630159273,-2.47901897313002,-.335536395456928,-1.06593859066593,-1.89613062796259,-1.22750570973879
30,-.360840003396701,-.201899040066913,-.0070827603851501,-.423533750702576,-.731813600496983,-1.38368892716656,-2.32652232832842,-1.05837790469855,.323992475667233,-1.81729155089576,.216148250403453,-2.3618519126121
